1	9	38
2	9	36
3	241	39
4	244	39
5	249	39
6	253	36
7	254	42
8	255	39
9	256	42
10	266	39
11	271	39
12	272	39
13	276	42
14	276	39
15	277	42
16	280	42
17	287	36
18	288	36
19	289	36
20	291	36
21	293	36
22	294	36
23	296	36
24	299	36
25	303	36
26	304	36
27	305	36
28	306	36
29	307	36
30	308	36
31	309	36
32	314	36
33	317	36
34	318	39
35	320	39
36	321	39
37	323	36
38	323	39
39	324	39
40	324	36
41	326	42
42	328	36
43	329	36
44	330	36
45	331	36
46	339	39
47	346	36
48	350	39
49	351	36
50	355	39
53	370	38
54	370	36
55	371	36
56	373	36
57	375	36
58	377	36
59	378	36
60	380	36
61	381	36
62	383	36
63	393	39
64	394	42
65	395	42
66	407	39
67	418	38
68	428	36
69	428	39
70	435	39
71	447	39
72	455	38
73	456	38
74	457	36
75	458	38
76	458	36
77	459	38
78	460	36
79	461	36
80	463	36
81	465	42
82	466	39
83	467	39
84	468	39
85	477	38
86	488	42
87	497	39
\.


