1	1	1
2	2	2
3	3	2
4	4	2
5	5	2
6	6	1
7	7	1
8	8	1
9	9	1
10	10	2
11	11	2
12	12	2
13	19	3
14	19	4
15	19	5
16	20	6
17	21	7
18	22	7
19	23	7
20	24	7
21	25	7
22	26	7
23	27	8
24	27	7
26	29	7
27	30	7
28	31	7
29	32	7
30	33	7
31	34	7
32	35	7
33	36	9
34	36	10
36	38	9
37	39	11
38	39	5
39	40	5
40	41	12
41	41	13
42	42	7
44	44	7
45	45	7
46	46	7
47	47	7
48	48	7
49	49	7
50	50	7
51	51	7
52	52	7
53	53	7
54	54	7
55	55	7
56	56	7
57	57	14
58	58	7
59	59	7
60	60	9
61	60	13
62	61	9
63	62	9
64	63	9
65	64	9
66	71	15
67	72	16
68	74	17
69	74	18
70	75	19
72	78	21
73	78	22
74	78	23
75	78	24
76	79	20
77	79	25
78	80	26
79	80	23
80	80	27
81	80	24
82	80	28
83	80	29
84	81	30
85	81	31
88	84	34
89	85	34
90	86	34
91	87	32
92	87	33
93	88	34
94	88	35
95	89	34
96	90	34
97	90	36
98	91	34
99	91	35
100	92	34
101	92	35
102	93	34
103	93	35
104	94	34
105	94	35
106	95	34
107	95	35
108	96	34
109	96	35
110	97	34
111	97	35
112	98	34
113	98	35
114	99	34
115	99	35
116	100	34
117	101	37
118	102	37
119	103	37
120	104	37
121	105	37
122	106	37
123	107	37
124	108	37
125	109	38
126	109	39
127	110	40
128	111	41
129	112	42
130	112	43
131	115	36
132	116	35
133	117	44
134	117	45
135	120	46
136	120	47
137	120	48
138	121	49
139	121	50
140	124	50
141	125	50
142	126	36
143	127	36
144	128	50
145	128	51
146	129	50
147	129	51
148	130	50
149	130	51
150	131	36
151	132	50
152	133	52
153	134	53
154	135	54
155	137	55
156	140	55
157	141	55
158	142	55
159	143	55
160	144	55
161	145	55
162	146	55
163	147	55
164	150	56
165	151	57
166	151	58
167	151	59
168	152	55
169	153	55
170	154	55
171	155	55
172	156	55
173	157	55
174	158	55
175	158	60
176	159	55
177	159	60
178	160	55
179	160	60
180	161	55
181	162	55
182	163	55
183	164	61
184	164	62
185	165	63
186	166	64
187	166	65
188	166	66
189	167	63
190	168	67
191	169	63
192	169	36
193	170	63
194	170	36
195	170	68
196	171	63
197	171	36
198	171	68
199	172	69
200	173	70
201	174	70
202	175	70
203	176	70
204	177	70
205	178	70
206	179	70
207	180	70
208	181	70
209	182	71
210	183	72
211	184	72
212	185	72
213	186	73
214	187	73
215	188	73
216	189	73
217	190	73
218	191	73
219	193	73
220	194	73
221	195	73
222	196	31
223	197	31
224	198	74
225	205	75
226	206	76
227	207	77
228	208	78
229	209	79
230	209	80
231	210	81
232	211	82
233	212	83
234	213	84
235	218	84
236	221	86
237	223	85
238	224	85
239	225	87
240	227	85
241	226	85
242	228	85
243	230	85
244	222	86
245	219	86
246	232	89
247	232	90
248	232	91
249	229	85
251	238	107
253	263	109
255	265	109
256	264	108
260	266	111
262	273	113
263	272	112
265	274	114
266	275	115
267	276	116
269	262	110
270	283	13
271	311	117
272	312	68
273	313	117
277	357	120
278	360	122
283	362	123
284	362	124
286	351	125
287	355	125
300	371	135
301	414	50
302	416	50
303	423	137
304	423	138
316	435	75
317	435	142
325	440	152
326	440	156
327	440	157
328	440	159
329	441	152
330	442	159
338	457	165
344	461	170
345	461	168
346	461	169
347	461	171
\.


