8	2	11
9	4	11
10	4	4
11	4	6
14	6	3
16	9	1
17	9	2
20	12	11
21	12	12
22	1	9
23	19	2
24	19	3
25	19	5
26	7	3
27	28	4
34	35	11
35	35	4
36	36	3
37	36	2
38	36	11
39	36	4
40	37	2
41	37	3
42	37	10
43	37	6
44	38	2
45	38	3
46	7	2
54	42	2
55	42	4
56	42	5
61	44	1
62	44	3
63	44	4
67	46	7
68	47	10
69	47	7
72	55	3
73	55	4
74	55	2
75	55	11
76	55	12
78	58	2
79	58	4
80	58	13
85	61	2
86	61	3
89	63	3
90	63	4
91	63	2
92	63	11
93	63	12
94	64	2
95	64	3
96	65	2
97	65	3
98	66	2
99	66	3
102	68	2
103	68	3
104	69	5
105	70	1
106	70	2
107	70	3
108	70	4
109	70	5
110	70	7
111	70	8
112	70	9
113	70	10
114	70	11
115	70	13
118	72	3
119	72	2
120	72	11
121	74	2
122	74	3
126	76	2
127	76	3
128	77	2
129	77	3
130	78	2
131	78	3
132	79	2
133	79	3
134	80	2
135	80	3
136	81	2
137	82	2
138	82	3
141	84	2
142	84	3
143	84	10
144	84	6
145	85	2
146	85	3
147	86	2
148	86	3
149	86	10
150	86	7
153	88	2
154	88	3
155	89	1
156	89	2
157	89	3
158	89	4
159	89	5
160	89	11
161	90	2
162	90	3
163	91	1
164	91	3
165	91	4
166	92	7
\.


