132	1	24
133	1	28
134	1	21
135	2	18
136	2	27
137	2	14
138	2	23
139	3	17
140	4	21
141	5	24
142	5	18
143	5	14
144	5	23
145	6	14
146	7	21
147	7	17
148	7	31
149	7	22
150	7	28
151	7	34
152	8	28
153	8	23
154	9	23
155	10	24
156	10	27
157	10	14
158	10	16
159	10	32
160	10	35
161	10	21
162	11	27
163	11	22
164	12	20
165	12	14
166	13	24
167	13	26
168	13	27
169	13	14
170	13	28
171	13	21
172	14	14
173	15	14
174	16	23
175	17	24
176	17	28
177	17	15
178	17	14
179	17	16
180	18	24
181	19	19
182	19	31
183	19	15
184	19	14
185	20	15
186	20	14
187	20	33
188	20	18
189	20	31
190	20	30
191	21	23
192	22	28
193	23	27
194	24	24
195	24	27
196	24	21
197	25	26
198	25	28
199	25	14
200	26	31
201	26	20
202	26	23
203	27	25
204	28	18
205	29	17
206	30	18
207	30	26
208	31	24
209	31	27
210	31	14
211	31	17
212	31	23
213	32	27
214	32	15
215	32	29
216	33	14
217	34	14
218	35	27
219	35	21
220	35	17
221	35	23
222	35	28
223	35	14
224	36	20
225	36	23
226	37	14
227	38	27
228	38	21
229	39	26
230	39	14
231	40	15
232	40	17
233	41	30
234	41	14
235	41	17
236	41	16
237	42	14
238	43	14
239	43	16
240	44	14
241	44	21
242	45	14
243	46	27
244	46	15
245	46	23
246	47	27
247	47	14
248	47	17
249	47	23
250	48	24
251	48	30
252	49	16
253	49	28
254	49	14
255	49	21
256	50	24
257	50	26
258	50	27
259	50	14
260	50	16
261	50	28
262	50	21
\.


